product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
ea2dff335f794fa9a17e0be77a73d34d,34.0,200.0,2.0,100.0,20.0,3.0,11.0,cool_stuff
edea00c530707ee2088b9f7178629f52,58.0,416.0,4.0,400.0,20.0,22.0,18.0,cool_stuff
b04876fe71f0ad771fcdf73ceff3bae2,60.0,156.0,2.0,200.0,16.0,5.0,11.0,cool_stuff
5e0d3b97fa004233902791dba775bfb6,31.0,347.0,2.0,4100.0,58.0,51.0,29.0,cool_stuff
0182796b487918d688ba48cf3a0d1bf4,55.0,330.0,1.0,2300.0,33.0,44.0,19.0,cool_stuff
282689e1e4c5d32efe135668c32b6722,49.0,1030.0,4.0,6122.0,32.0,32.0,37.0,cool_stuff
eb0db7338f21fb5467875d41aaebe7b3,39.0,414.0,3.0,8100.0,24.0,58.0,15.0,cool_stuff
ed6fbe9d8190ee9110b95ce820fc9f02,42.0,113.0,1.0,500.0,25.0,37.0,36.0,cool_stuff
54e5939fcd9ae70ad0f59f612d6d29bd,51.0,471.0,4.0,550.0,27.0,10.0,15.0,cool_stuff
3594011e47b2648b3719447aa829a96d,33.0,805.0,2.0,1500.0,42.0,25.0,15.0,cool_stuff
c03d44fcdfabbabd5185c8eb60f77aea,55.0,781.0,2.0,500.0,27.0,10.0,15.0,cool_stuff
1ed724b5e4b638eeb4bd3487d88b8f28,51.0,2676.0,1.0,265.0,24.0,9.0,17.0,cool_stuff
992febfbf97cf4180952fcc7954d139f,60.0,321.0,1.0,30000.0,95.0,45.0,55.0,cool_stuff
59003ff3120537147fec3f06e92cd920,55.0,1080.0,3.0,400.0,20.0,16.0,19.0,cool_stuff
a7cd6d35867022e26457483b6c9a9466,60.0,718.0,3.0,400.0,30.0,5.0,30.0,cool_stuff
a34838639f948d8f0727b695c2895cac,63.0,2005.0,1.0,14200.0,37.0,40.0,34.0,cool_stuff
4bf9cbdc54a2b6e26a7c00aead4fe01b,34.0,1468.0,1.0,850.0,30.0,17.0,24.0,cool_stuff
4cf46fe8e4eb3de47d0b04d7ee87e7f2,43.0,2768.0,7.0,2583.0,25.0,38.0,29.0,cool_stuff
4b7ddf18ef3c5205f6ec288dffcd7c55,46.0,588.0,2.0,500.0,16.0,12.0,22.0,cool_stuff
28e2f0b2af65c93f3b38636759d81d98,37.0,580.0,3.0,417.0,22.0,16.0,21.0,cool_stuff
3411fcf3ea2ecbf29a0b5ccb867c44ce,49.0,813.0,3.0,1008.0,40.0,16.0,39.0,cool_stuff
b476607319330ff5e387b50aa3ee909f,53.0,257.0,1.0,800.0,20.0,20.0,20.0,cool_stuff
14b4ba1b43773a92e0abe6dc500fe18b,63.0,237.0,1.0,850.0,23.0,18.0,33.0,cool_stuff
ff678388090fbae683a9a271480fb7f3,45.0,927.0,4.0,300.0,44.0,5.0,18.0,cool_stuff
102675e79534119994f7796d30f7fd6d,48.0,322.0,2.0,600.0,37.0,19.0,15.0,cool_stuff
8bc9dee0f2da0b7ad43095be7ad8414f,41.0,1547.0,2.0,9200.0,64.0,35.0,35.0,cool_stuff
f3dd572f31692bb5b6ab21d2af0673b1,56.0,730.0,1.0,2550.0,35.0,28.0,22.0,cool_stuff
972373c479cecb6ce4715c729b27ec9c,50.0,470.0,2.0,1000.0,27.0,6.0,21.0,cool_stuff
47376be1404bbe927766e8a9011714cb,51.0,741.0,7.0,225.0,18.0,8.0,16.0,cool_stuff
1dbd121a455304b1f6f0b548e9cc23b2,51.0,308.0,3.0,100.0,16.0,6.0,11.0,cool_stuff
d7a42ef000dc154cf36fc531bab116c4,52.0,862.0,1.0,102.0,16.0,12.0,14.0,cool_stuff
19dcb307b859214c546c3726043e9c2f,57.0,1507.0,3.0,725.0,31.0,23.0,25.0,cool_stuff
360b0e7b004a03e0e766981afc68c069,53.0,1099.0,5.0,4500.0,52.0,44.0,27.0,cool_stuff
51d4c5626abb1963d3cba78871cce415,47.0,766.0,5.0,4400.0,40.0,36.0,30.0,cool_stuff
e7bc716e2ba2575a2f572b7a4bd281d6,56.0,1398.0,1.0,2000.0,23.0,14.0,16.0,cool_stuff
728af3cd3c85437cc72784d472f8edc4,55.0,482.0,3.0,200.0,22.0,12.0,17.0,cool_stuff
802e849764db04b055b0cb2c12022d32,27.0,425.0,1.0,250.0,23.0,18.0,21.0,cool_stuff
8bad0b03a701f851b31594eb2eb758b8,32.0,655.0,2.0,300.0,23.0,14.0,28.0,cool_stuff
17d98fc630d23a628ec1130f8d69d1d2,46.0,1065.0,3.0,3525.0,29.0,28.0,35.0,cool_stuff
ec02a5d380128f7a188e9ce8f3ddd832,59.0,599.0,2.0,2275.0,45.0,25.0,18.0,cool_stuff
21a3fd0dcc50f6c1dbd01c2faf1db393,49.0,1621.0,7.0,6317.0,37.0,39.0,43.0,cool_stuff
3f869288a822d85504c7a423c9b473e3,35.0,1511.0,1.0,1950.0,28.0,36.0,27.0,cool_stuff
a8344987570f9549914755223d975375,28.0,122.0,1.0,700.0,30.0,30.0,30.0,cool_stuff
fc5bf9e50dbfb45e7634bd8c045411c5,24.0,181.0,1.0,200.0,40.0,4.0,30.0,cool_stuff
fc0234a0ca2e8c140d56247254f8e618,59.0,923.0,3.0,1000.0,40.0,15.0,16.0,cool_stuff
aa2c2dd775bbdbfd93d8b8c36c6f55a4,48.0,268.0,2.0,8656.0,57.0,64.0,40.0,cool_stuff
e8ca14b6c60a3194f2353bbfe0287bbe,49.0,730.0,1.0,300.0,25.0,10.0,20.0,cool_stuff
8c31e10f98572eed00b427279e9ce0e6,60.0,457.0,7.0,23500.0,60.0,42.0,57.0,cool_stuff
f7f75f7339e0fd5af137094d59f44890,58.0,1582.0,1.0,2000.0,28.0,36.0,27.0,cool_stuff
d950221a89e7555306dc5daef996e134,60.0,925.0,1.0,375.0,18.0,9.0,15.0,cool_stuff
f53a077215882abdadf48e4c84f81b80,46.0,1831.0,3.0,2483.0,53.0,36.0,34.0,cool_stuff
aadd486ebe3c20e6e07fa2a40d557a00,33.0,893.0,1.0,1000.0,40.0,40.0,30.0,cool_stuff
80c57749d2f15bd7e9a1339d0ce883c4,25.0,1235.0,2.0,1200.0,16.0,40.0,21.0,cool_stuff
abe6b1e401ce596ad0c493aeedb488a4,59.0,260.0,2.0,300.0,17.0,7.0,13.0,cool_stuff
9f539788ca1a54b65b430fb7b346a1e1,33.0,673.0,1.0,1400.0,40.0,40.0,30.0,cool_stuff
33403c26bd55e7f57cb5fe7ecca9de83,53.0,1072.0,1.0,1843.0,25.0,25.0,32.0,cool_stuff
2291d090b69f60fc0ffd95ae394daa77,43.0,743.0,5.0,500.0,18.0,12.0,15.0,cool_stuff
97462c7ce5f69a26ace2c3c5da81a86b,60.0,1023.0,5.0,200.0,17.0,7.0,12.0,cool_stuff
15dde66eab29d86c576343ead646ccd2,37.0,360.0,1.0,831.0,36.0,27.0,39.0,cool_stuff
a291cc846d74d97f01611894f983073b,58.0,478.0,1.0,600.0,22.0,6.0,22.0,cool_stuff
1ec5d3bb50a489c6ac8923101492c197,55.0,509.0,2.0,1550.0,61.0,31.0,21.0,cool_stuff
66b4cbf7d9a6926661daf377dab0d697,33.0,805.0,2.0,1500.0,42.0,25.0,15.0,cool_stuff
b137e6107ce304cd87ee01233582603d,46.0,1243.0,1.0,1200.0,40.0,40.0,30.0,cool_stuff
8300e0e22bb50df7bc0bbe0b2b15997b,53.0,956.0,1.0,475.0,33.0,15.0,33.0,cool_stuff
cd96152f38323aa8177e3a72d6558518,37.0,510.0,1.0,1367.0,28.0,25.0,33.0,cool_stuff
ae7937db16790e94d48df1991877b508,58.0,860.0,3.0,400.0,16.0,10.0,12.0,cool_stuff
9ce4603565c839785b24a7e95e28f4eb,40.0,1516.0,2.0,800.0,22.0,15.0,27.0,cool_stuff
a3a03c131926ec14d4c9f3ef03016b24,54.0,463.0,1.0,700.0,40.0,20.0,20.0,pet_shop
b6f3b8136ba8302906df7e11ff908751,36.0,617.0,1.0,1350.0,23.0,7.0,30.0,pet_shop
1b37262ebd1307a6c9aab9aca8584e76,52.0,1290.0,3.0,1300.0,30.0,10.0,18.0,pet_shop
c615805546392ec3b8a20c6590c4d400,54.0,261.0,6.0,2000.0,30.0,34.0,17.0,pet_shop
2de8789bf8abcd2f6c7866f9429b1986,50.0,852.0,1.0,1900.0,50.0,13.0,70.0,pet_shop
acfc0fd945c522a0d2266d45bcdd91c6,56.0,1545.0,2.0,625.0,21.0,16.0,17.0,pet_shop
7130a7cfbe3bb2f11f6524e0cec6eafe,59.0,140.0,1.0,300.0,16.0,16.0,16.0,pet_shop
f3dadecca4b876a315481c79b8adcf16,50.0,365.0,3.0,300.0,24.0,12.0,12.0,pet_shop
49c8221f68acec04f84cc22c58be6c5a,54.0,947.0,4.0,700.0,36.0,12.0,30.0,pet_shop
d8160f4d642dacdcdb00f26b434a6033,42.0,244.0,4.0,4050.0,30.0,53.0,30.0,pet_shop
e13cf83849f5e6cf2b946de4ca48bf2c,57.0,651.0,1.0,500.0,25.0,15.0,20.0,pet_shop
b7f70c625521ad94f77e9aa1218fd9fa,60.0,1614.0,1.0,2900.0,83.0,82.0,12.0,pet_shop
66b5f91356d928ae807ab4ee547f5e3e,47.0,115.0,6.0,500.0,20.0,20.0,20.0,pet_shop
1e56c680b07833e85fec6904b2c7e4b8,58.0,502.0,4.0,200.0,27.0,9.0,26.0,pet_shop
87aa68bb4f8c5d53b7a6a496ce10d86c,55.0,703.0,1.0,1500.0,50.0,30.0,33.0,pet_shop
ffa5d8273d8e03363bb4014de3f89dce,50.0,619.0,5.0,1150.0,40.0,20.0,30.0,pet_shop
4e9e7d1bed5934971a6ac480a0f5069f,35.0,503.0,2.0,1500.0,40.0,45.0,30.0,pet_shop
eb6913790ee61d3d4d8dffcbbedea827,57.0,1268.0,2.0,102.0,20.0,6.0,13.0,pet_shop
8bc6752b88d4909a129ee0abfd76875b,17.0,746.0,1.0,300.0,16.0,4.0,11.0,pet_shop
f9aa001a859b11fd798bb386f3d07eb0,54.0,802.0,17.0,9000.0,33.0,30.0,44.0,pet_shop
04b2173a311a1fe1a8c90a59c0a0f474,41.0,186.0,2.0,700.0,16.0,35.0,25.0,pet_shop
98bf9f3941be6afbca9ea37f8eb0c466,40.0,287.0,6.0,1400.0,20.0,16.0,22.0,pet_shop
ede2db86fe8aefa5df3788e970819229,43.0,261.0,4.0,950.0,50.0,20.0,20.0,pet_shop
39af1cd37608a2db10b81fd2350ce047,41.0,998.0,1.0,533.0,24.0,15.0,16.0,pet_shop
612f9101c59a6a365b661f2546fdceda,46.0,845.0,1.0,500.0,25.0,20.0,20.0,pet_shop
f8f1404df05c9e68c0f11fe76b338921,51.0,230.0,1.0,300.0,20.0,10.0,15.0,pet_shop
5c0df984f68150bd43a1a59aaa83c13f,26.0,784.0,1.0,150.0,30.0,20.0,20.0,pet_shop
69d4040bce5f682537d8e124d1cbc2eb,52.0,458.0,3.0,150.0,26.0,6.0,19.0,pet_shop
57414a165829139b9b534f0b4a794fe0,41.0,302.0,1.0,14725.0,54.0,25.0,37.0,pet_shop
2ef440beadfeaa9ac762aaf8fead2836,50.0,437.0,2.0,150.0,16.0,12.0,15.0,pet_shop
cc59cf334461196527f790e5c9191ece,39.0,619.0,1.0,140.0,19.0,12.0,15.0,pet_shop
c76a2c67b75f1bf675d2c86157537910,56.0,444.0,1.0,900.0,30.0,30.0,30.0,pet_shop
88de5a4c9a8190df7f9b4a5b4f3f68cd,44.0,430.0,2.0,200.0,16.0,7.0,11.0,pet_shop
1c57458e824ca3d974ec1831a1a55e72,57.0,794.0,3.0,30000.0,79.0,2.0,63.0,pet_shop
1a70473adb9873f9068e80f2fcb78824,26.0,294.0,1.0,190.0,17.0,22.0,17.0,pet_shop
2b733cf37ff9af2258751a5a508d3e69,57.0,375.0,1.0,27400.0,40.0,30.0,40.0,pet_shop
0a8bc1a07183eceacf95ae5cb4cbd076,25.0,1399.0,1.0,165.0,16.0,10.0,11.0,pet_shop
c8b96022819f31119f1404ad2c3c1059,54.0,1581.0,2.0,5450.0,30.0,30.0,30.0,pet_shop
6aa7792ae76dad7d68331915fb2602c7,57.0,1600.0,4.0,900.0,30.0,12.0,30.0,pet_shop
0eb5e2c967974b4a88f060ae6610788e,56.0,839.0,15.0,1600.0,33.0,30.0,44.0,pet_shop
3470ec574925a96bb8480140fddb1050,55.0,633.0,1.0,300.0,16.0,16.0,16.0,pet_shop
26f4f1d683f32cfce93292cc626d5eea,53.0,823.0,17.0,1150.0,21.0,17.0,30.0,pet_shop
3a53c1796dd7e4050fdfd2f5d4c90f70,57.0,2358.0,6.0,6350.0,56.0,20.0,34.0,pet_shop
7f38cf4e517ec6bb1d31c4e6b6df18ef,56.0,834.0,17.0,2000.0,33.0,30.0,44.0,pet_shop
b816ff414e308c71a09f04b4d0845c44,55.0,1143.0,2.0,1400.0,50.0,20.0,40.0,pet_shop
6f2af80a4dddb41170c1afe551f88765,51.0,458.0,3.0,150.0,26.0,6.0,19.0,pet_shop
56a59e73563d9b8d536af8b0dc9e0995,51.0,1815.0,2.0,200.0,20.0,7.0,14.0,pet_shop
4e5dc46fe4e31dd605f374ee43f0268e,46.0,2381.0,3.0,400.0,30.0,20.0,20.0,pet_shop
d862ce2954329a2af9498e8568ee9b1c,58.0,1009.0,4.0,250.0,27.0,9.0,27.0,pet_shop
aee3f592b58fb4d19977aac4159cd4b1,51.0,1585.0,1.0,200.0,20.0,7.0,14.0,pet_shop
9522c1e219a651952a29e5f3a65e880c,51.0,1538.0,2.0,850.0,24.0,20.0,24.0,pet_shop
36b8b14d0662ef735c8ef4856f4dde58,45.0,3878.0,1.0,88.0,16.0,7.0,14.0,pet_shop
0bde5c9ff4a756aed7fe09a8a3bb0dfd,29.0,363.0,1.0,12450.0,69.0,36.0,30.0,pet_shop
3168b2696b15ca440b92afa9e011a084,51.0,2456.0,1.0,3200.0,52.0,25.0,29.0,pet_shop
6ca32b4631431cb1fe976880797a0f5c,19.0,619.0,6.0,5350.0,50.0,30.0,40.0,pet_shop
d5cf2d1224d6d3a279dc2593f5a824fa,60.0,770.0,3.0,500.0,35.0,22.0,28.0,pet_shop
d3060c543b1b88a647cc284ed7a9dd4a,38.0,817.0,4.0,6200.0,69.0,10.0,49.0,pet_shop
ee7ddd73a334c7e3d03131492419d68c,57.0,695.0,3.0,3650.0,36.0,16.0,26.0,pet_shop
f1bc55c22d7212dbec2c6d63e38f577e,52.0,484.0,1.0,450.0,20.0,20.0,17.0,pet_shop
64436613065a92eedd50d29d4ec0cd43,53.0,1069.0,2.0,6700.0,50.0,20.0,40.0,pet_shop
bed95d69e90e758da84f50f57dc0e31b,50.0,1983.0,3.0,3000.0,105.0,16.0,16.0,pet_shop
9e261f5543c32312afa68843fabcc119,33.0,964.0,1.0,4600.0,46.0,27.0,28.0,pet_shop
5e7cc48697a854bbc6724010b0ef229a,59.0,3809.0,1.0,163.0,18.0,9.0,14.0,pet_shop
09c2dde20d43a2b79ec17fa25a5ad6b6,55.0,703.0,1.0,1500.0,50.0,30.0,33.0,pet_shop
fbbccb1d65066d96ce4cc9edef2f5a0a,51.0,301.0,1.0,2500.0,65.0,50.0,45.0,pet_shop
4ef60b1f697ffec7b21fb506866496f6,44.0,1793.0,1.0,11350.0,80.0,26.0,26.0,pet_shop
3f2c4414409c0a99c34cc0a7753e37d3,57.0,498.0,2.0,200.0,20.0,20.0,20.0,pet_shop
d86408ff5f272d41f18d18f8cbefa1a3,27.0,2918.0,1.0,5300.0,30.0,30.0,35.0,pet_shop
555605f730aad3262ccaeec528f65766,59.0,814.0,1.0,217.0,17.0,11.0,13.0,pet_shop
0366dd798c6de7ec8d16c23de6a82cfd,53.0,830.0,15.0,3500.0,39.0,20.0,46.0,pet_shop
bd41529f5f1face3f1d0d72ae81188a6,54.0,353.0,1.0,450.0,23.0,4.0,21.0,pet_shop
0aa63972ae4967bb6874df796163549d,63.0,1440.0,3.0,5000.0,40.0,20.0,50.0,pet_shop
20fbf8f8316bd76f105599ecc7e485f7,58.0,754.0,6.0,1450.0,40.0,20.0,30.0,pet_shop
a2f28e3d47bd6d7d334089ebebdd55e2,36.0,883.0,1.0,4417.0,27.0,27.0,13.0,pet_shop
efcef300fe9b2c558a8ea258127f6e6f,43.0,480.0,1.0,7300.0,25.0,25.0,25.0,pet_shop
f92ece990baf778926b7349c309b55f7,38.0,734.0,12.0,7300.0,49.0,29.0,34.0,pet_shop
d1c11e104455ab36d3e5b7458a9189d2,47.0,933.0,1.0,417.0,19.0,17.0,16.0,pet_shop
0414ce6ba3643b59fd1e5c8e146c1d8d,48.0,466.0,2.0,2700.0,43.0,39.0,20.0,pet_shop
3f246bac2dc05206d0d5b6c637c7008f,56.0,486.0,1.0,26700.0,80.0,41.0,46.0,pet_shop
b4f435100a515fb999f800065c3424a2,55.0,833.0,14.0,7300.0,33.0,30.0,44.0,pet_shop
c028e45b1d245ae576fcf069f68265ed,49.0,683.0,1.0,11100.0,52.0,52.0,36.0,pet_shop
527921e5d38d82e839ef2195d6455fc6,63.0,2653.0,9.0,20700.0,60.0,40.0,40.0,pet_shop
61928d5aa0738540798d3a57a38717f2,48.0,282.0,1.0,250.0,16.0,16.0,16.0,pet_shop
75d7ef43c821730d335b779416ef824e,60.0,776.0,3.0,800.0,50.0,5.0,50.0,pet_shop
674882c56b0e1ef7ce973f10a6c02b1b,58.0,809.0,5.0,1500.0,60.0,16.0,26.0,pet_shop
77cad52aa444e612b99517bebbb4abb2,63.0,1451.0,2.0,1250.0,35.0,20.0,45.0,pet_shop
096d687ce8c7ae68039cce3f229b1d4c,35.0,1008.0,2.0,665.0,9.0,9.0,8.0,pet_shop
7d5d1204ad4036e30b0d4afce077f396,63.0,688.0,2.0,200.0,20.0,10.0,20.0,pet_shop
f6dc856631040b5a7843b14a94b09b96,48.0,1594.0,1.0,15550.0,47.0,32.0,62.0,pet_shop
3a2df6d2493defbb3b0f25c4f359423f,53.0,295.0,3.0,1100.0,20.0,25.0,20.0,pet_shop
45ba26803dbbdb26ec5757546929ac89,38.0,88.0,2.0,400.0,16.0,16.0,16.0,pet_shop
e4643202d9053d132303d7927dc71f8e,48.0,1736.0,1.0,2200.0,18.0,20.0,22.0,pet_shop
bf66f5d110af02b50af37038afe90bd9,47.0,1518.0,3.0,400.0,20.0,20.0,20.0,pet_shop
7798ddd884068c64f261fa5d6a7f6cd9,53.0,531.0,1.0,8050.0,57.0,21.0,37.0,pet_shop
ccec880520770d791d004c9a1ae8b0aa,46.0,798.0,3.0,150.0,25.0,10.0,15.0,pet_shop
2b9de6c892dd8bfb80322b1650d9904e,31.0,1074.0,6.0,19000.0,30.0,42.0,90.0,pet_shop
d540d228abea2bb0713acb40e4f3d341,56.0,2358.0,6.0,2350.0,42.0,22.0,32.0,pet_shop
3bfd406881ee395530b18ca51670161e,60.0,86.0,4.0,1000.0,16.0,35.0,20.0,pet_shop
89fe9f3c22efcfa4bd05c0cf71c70a18,53.0,482.0,2.0,200.0,18.0,9.0,14.0,pet_shop
2ef3cc0d3f3adddc0ef8ecf48989bba2,34.0,1140.0,1.0,3875.0,30.0,25.0,25.0,pet_shop
a996a150a7fd0eba6a177ec84b939b51,57.0,1640.0,2.0,5300.0,30.0,30.0,30.0,pet_shop
c795f412e17c825c7765adfdb4ecdc56,46.0,497.0,2.0,300.0,30.0,10.0,17.0,pet_shop
5083416598756311d4bb4ddabd661e25,54.0,459.0,1.0,9100.0,37.0,30.0,39.0,pet_shop
41ddd4c8779d0943ee7706c384eeee8f,34.0,1540.0,2.0,700.0,24.0,20.0,24.0,pet_shop
515ba7ccc6abbd1c0f5016704a0184e2,59.0,678.0,4.0,1400.0,40.0,20.0,30.0,pet_shop
e3dd5a5b73bfbb610ada4ed74a6612b6,32.0,1244.0,1.0,138.0,17.0,13.0,14.0,pet_shop
37bfa14183ddce17983a1980a3337042,53.0,203.0,1.0,2500.0,23.0,11.0,19.0,pet_shop
de15917c5525c593f2a9747a5c943ee7,60.0,872.0,3.0,150.0,25.0,25.0,25.0,pet_shop
e785fc8bd8514e440e2d11f014c68c67,58.0,334.0,5.0,1800.0,30.0,30.0,30.0,pet_shop
df581a0b9a4bf71da645a0a3d5d2b4fe,59.0,1002.0,4.0,3000.0,41.0,16.0,27.0,pet_shop
be359e4dfd741cfa415d9965fe0c417f,55.0,348.0,1.0,13800.0,75.0,20.0,55.0,pet_shop
b73a2c0ec9eb8d2badfbc9d8d27f3ad6,53.0,627.0,1.0,18050.0,70.0,40.0,37.0,pet_shop
0ddf5b8a3a2a417e9ec403ddd8a59446,52.0,348.0,5.0,250.0,18.0,9.0,14.0,pet_shop
9bb2d066e4b33b624cbdfec7d50b3dcb,53.0,1494.0,2.0,900.0,26.0,19.0,23.0,pet_shop
6841fe26a65cdc7dad114a453ce638b3,52.0,423.0,2.0,150.0,27.0,9.0,26.0,pet_shop
1d52c0fd7c289b6b7e0dc022067d33e8,39.0,619.0,1.0,111.0,17.0,10.0,12.0,pet_shop
bf937a731d01528bc2c8b11863de7586,56.0,1115.0,2.0,1185.0,30.0,10.0,21.0,pet_shop
955d13d7e0c184665441e35897a4f3c3,37.0,734.0,10.0,6100.0,48.0,28.0,31.0,pet_shop
3dd3a67f72798f25cdd5d98553553d85,63.0,935.0,8.0,16850.0,60.0,40.0,42.0,pet_shop
c03500a4a72be532834b3d947821d519,52.0,348.0,10.0,200.0,18.0,9.0,14.0,pet_shop
798e4e153e7141eb95d330765208c63b,55.0,587.0,2.0,650.0,21.0,12.0,52.0,pet_shop
ca3fd09ef832923ccad790506d6e0385,50.0,1463.0,3.0,5500.0,26.0,47.0,27.0,pet_shop
73353895a654703808e8ac484d6abe20,56.0,1143.0,2.0,1700.0,50.0,20.0,40.0,pet_shop
a2f0a41fa03da98fd19e20d996462cc8,55.0,444.0,2.0,300.0,17.0,12.0,14.0,pet_shop
274221dea414cc167dce4f2716b1315a,52.0,717.0,2.0,300.0,20.0,30.0,20.0,pet_shop
32808768776c3aa459e4a6e143644cd6,51.0,1348.0,2.0,1250.0,30.0,15.0,30.0,pet_shop
78d7edf3fda961dc8ac6999761ba5b05,63.0,1440.0,3.0,1400.0,50.0,20.0,40.0,pet_shop
b917d488bd4ad4225f8d046a32e2d122,63.0,687.0,2.0,200.0,20.0,10.0,20.0,pet_shop
cd3be6f2b54a7e252f5283ad7c26970d,55.0,285.0,1.0,700.0,20.0,11.0,13.0,pet_shop
0fed0bae4b5a992499e06472a0344d8d,47.0,1077.0,1.0,6372.0,64.0,17.0,52.0,pet_shop
492bfd5c7a82cfd6dddccdec443b2ca4,39.0,776.0,1.0,8500.0,16.0,15.0,25.0,pet_shop
08a20557431a9fcad3a08aed08811e14,55.0,2378.0,2.0,750.0,30.0,15.0,15.0,pet_shop
63dee6756e0e8bbf04e52803409d4673,49.0,352.0,2.0,4900.0,50.0,20.0,50.0,pet_shop
a2a9d440312eaf280738605b3c440f29,49.0,1245.0,1.0,6050.0,50.0,10.0,36.0,pet_shop
217cb0f28c6def3c3be057a952d78189,54.0,1102.0,2.0,650.0,20.0,18.0,20.0,pet_shop
4c1e109ecdf58453de365d217cefa64c,37.0,1219.0,2.0,974.0,26.0,30.0,28.0,pet_shop
874337e889ebccdaf2ac1f132818ccdf,59.0,803.0,1.0,550.0,20.0,50.0,20.0,pet_shop
2fb02cd08d14624e7ed0d6c6e3c093c8,63.0,1451.0,3.0,900.0,35.0,20.0,45.0,pet_shop
a8624848cc85066425b656121d3da966,57.0,159.0,1.0,300.0,16.0,16.0,16.0,pet_shop
1f15aad258a1559be6c62fe1a774daa7,43.0,259.0,3.0,700.0,20.0,20.0,20.0,pet_shop
939ca4eeb18f951c099e1178bc50772c,60.0,396.0,5.0,1500.0,22.0,19.0,22.0,pet_shop
3b88c6a09d4f61f0566c39ed139fb5e2,38.0,497.0,2.0,300.0,20.0,20.0,20.0,pet_shop
762e9c384b4752bbcbea568e3d89856f,25.0,236.0,2.0,200.0,21.0,16.0,17.0,pet_shop
249de764c23f381ef073c7520e0ab799,38.0,605.0,1.0,175.0,20.0,5.0,13.0,pet_shop
86742dc5c815f1c8c04c6e323e3c1865,37.0,734.0,10.0,6950.0,48.0,28.0,31.0,pet_shop
905434463b9e660873f4c2833b75ae07,55.0,800.0,1.0,11450.0,42.0,65.0,55.0,pet_shop
c8dc26795ea2ee96f3fa57453cd7667e,59.0,888.0,1.0,300.0,30.0,30.0,30.0,pet_shop
6adc261becb6dfbd0fec7c705521f76b,38.0,88.0,2.0,675.0,20.0,18.0,17.0,pet_shop
aefd95d8fa48ead0bcdec7fb758daea0,22.0,596.0,1.0,200.0,23.0,8.0,15.0,pet_shop
1395c0f64373a0771d89b9f16f185dc6,49.0,701.0,4.0,650.0,25.0,30.0,20.0,pet_shop
a6b56b20f93907299eef6ea711338269,52.0,1699.0,2.0,10150.0,50.0,5.0,45.0,pet_shop
6b6b162b177d0f36987993aecbe1c65f,36.0,876.0,1.0,20450.0,35.0,35.0,35.0,pet_shop
ca5c923962558430573f83661dbe36d6,59.0,747.0,2.0,1250.0,40.0,20.0,30.0,pet_shop
0eb5d1d033dcdd7b9b11658ce84ee8e9,54.0,350.0,1.0,350.0,16.0,4.0,11.0,pet_shop
ec43500eb99241b5278775e78a38dcea,57.0,1573.0,6.0,18150.0,56.0,45.0,51.0,pet_shop
356260965b761056864ff939baeb4b22,48.0,761.0,4.0,9150.0,49.0,32.0,35.0,pet_shop
4f90c408cc89d73465ffd286ac21ae4b,51.0,469.0,2.0,3000.0,45.0,47.0,20.0,pet_shop
740adb81f19fb346d1ce72237211ba51,37.0,1243.0,2.0,682.0,25.0,35.0,27.0,pet_shop
3a77cc438baf789ed16b12b553ce504a,46.0,377.0,1.0,600.0,25.0,40.0,25.0,pet_shop
3e34352aa9c04170d941a9a8c6a895bb,55.0,618.0,1.0,125.0,18.0,10.0,14.0,pet_shop
90871024847effc9791a5051a4d4160d,45.0,307.0,1.0,350.0,25.0,10.0,18.0,pet_shop
59dbefe045e850ce6df6b1fd5dce14ba,55.0,678.0,4.0,11900.0,50.0,37.0,37.0,pet_shop
4150111276cd3b62fcaeb7814cca0e08,46.0,379.0,2.0,440.0,16.0,35.0,12.0,pet_shop
c3504adf8e5bbfd1978d29a00c2075c5,59.0,1064.0,5.0,1650.0,68.0,4.0,48.0,pet_shop
ec74982f2c5381621923b6b704605624,52.0,869.0,3.0,700.0,36.0,17.0,11.0,pet_shop
06f442515f5159d999a684dfdb881917,24.0,513.0,6.0,10900.0,50.0,30.0,40.0,pet_shop
a7c6305655921ed7f446b060ca89e2e7,33.0,478.0,4.0,800.0,20.0,25.0,16.0,pet_shop
0519a542f6238651af817ddc6fcbbcf4,51.0,411.0,3.0,400.0,18.0,12.0,15.0,pet_shop
750d224957fab8388b6b2c7432c00e35,41.0,593.0,3.0,250.0,30.0,10.0,15.0,pet_shop
7ac0d3f8ac5b60c13d74b02b8cbb4623,40.0,1110.0,6.0,1050.0,20.0,17.0,25.0,pet_shop
6ae4d45dedc378571b9c404275008674,49.0,1561.0,2.0,500.0,20.0,18.0,20.0,pet_shop
2ef3d8599453e1d96a0adc55fa90ba91,55.0,1143.0,2.0,1600.0,50.0,20.0,40.0,pet_shop
48a78d3787292116ba0de72570514978,60.0,770.0,3.0,500.0,35.0,22.0,28.0,pet_shop
25d035762df754b895cf8e847168409a,27.0,1553.0,1.0,1167.0,24.0,28.0,20.0,pet_shop
4bd3f968f30558ee2b17168cd3930fff,47.0,1530.0,1.0,400.0,16.0,20.0,16.0,pet_shop
64367bed3ed96fd9381676fbe33b6443,43.0,1101.0,2.0,5750.0,30.0,30.0,30.0,pet_shop
